machine_name,model_name,board_name,lot_number,model_code,default_date,volume,rest_volume,line_code,productions,divisions_volume
GC01,VCB-NPB2F,DCP-133Z集合,1199487-20,Y8470696RA,2025-11-19,6000.0,0,GC17,"{datetime.datetime(2025, 11, 18, 0, 0): 6000}",20
GC01,VCB-MB551,DCP,1199489-10,Y8469650R,2025-11-28,1000.0,0,GC17,"{datetime.datetime(2025, 11, 28, 0, 0): 1000}",20
GC01,VCB-MB551,DCP,1199489-20,Y8469650R,2025-11-28,1000.0,0,GC17,"{datetime.datetime(2025, 11, 28, 0, 0): 1000}",20
GC01,VCB-H701,PS-977Z集合,-10,Y8470831R,2025-12-02,480.0,0,GT15,"{datetime.datetime(2025, 12, 5, 0, 0): 480}",10
GC01,VCB-H701,PS-977Z集合,-20,Y8470831R,2025-12-02,480.0,0,GT15,"{datetime.datetime(2025, 12, 5, 0, 0): 480}",10
GC01,VCB-N5B2B,DCP-58集合,1199441-10,Y8470344R,2025-11-07,,0,GC17,"{datetime.datetime(2025, 11, 16, 0, 0): 2400}",20
GC01,VCB-N5B2B,DCP-81Z集合,1199441-20,Y8470250R,2025-11-07,2400.0,0,GC17,"{datetime.datetime(2025, 11, 16, 0, 0): 2400}",20
GC01,VCB-NPB2F,DCP-81Z集合,1198843-10,Y8470346R,2025-10-29,,0,GC17,"{datetime.datetime(2025, 11, 16, 0, 0): 6000}",20
GC01,VCB-NPB2F,DCP-133Z集合,1198843-20,Y8470696RA,2025-10-29,6000.0,0,GC17,"{datetime.datetime(2025, 11, 16, 0, 0): 6000}",20
GC01,VCB-NPB2F,DCP-133Z集合,1199301-10,Y8470696RA,2025-11-06,6000.0,0,GC17,"{datetime.datetime(2025, 11, 16, 0, 0): 40}",20
GC01,VCB-NPB2F,DCP-133Z集合,1199301-20,Y8470696RA,2025-11-06,40.0,0,GC17,"{datetime.datetime(2025, 11, 16, 0, 0): 40}",20
GC01,VCB-NPB2F,DCP-133Z集合,1199429-10,Y8470696RA,2025-11-06,40.0,0,GC17,"{datetime.datetime(2025, 11, 16, 0, 0): 3000}",20
GC01,VCB-NPB2F,DCP-133Z集合,1199429-20,Y8470696RA,2025-11-06,3000.0,0,GC17,"{datetime.datetime(2025, 11, 16, 0, 0): 3000}",20
GC01,VCB-NPB2F,DCP-133Z集合,1199487-10,Y8470696RA,2025-11-19,3000.0,0,GC17,"{datetime.datetime(2025, 11, 16, 0, 0): 6000}",20
GC01,VCB-NPB2F,DCP-133Z集合,1200005-10,Y8470696RA,2025-12-18,6000.0,0,GC17,"{datetime.datetime(2025, 11, 16, 0, 0): 400}",20
GC01,VCB-NPB2F,DCP-133Z集合,1200005-20,Y8470696RA,2025-12-18,400.0,0,GC17,"{datetime.datetime(2025, 11, 16, 0, 0): 400}",20
GC01,VCB-NPB2F,DCP-133Z集合,1200007-10,Y8470696RA,2025-12-18,400.0,0,GC17,"{datetime.datetime(2025, 11, 16, 0, 0): 400}",20
GC01,VCB-NPB2F,DCP-133Z集合,1200007-20,Y8470696RA,2025-12-18,400.0,0,GC17,"{datetime.datetime(2025, 11, 16, 0, 0): 400}",20
GC01,VCB-NPB2F,DCP-133Z集合,1200021-10,Y8470696RA,2025-12-18,400.0,0,GC17,"{datetime.datetime(2025, 11, 16, 0, 0): 2000}",20
GC01,VCB-NPB2F,DCP-133Z集合,1200021-20,Y8470696RA,2025-12-18,2000.0,0,GC17,"{datetime.datetime(2025, 11, 16, 0, 0): 2000}",20
GC01,VCB-NPB2B,DCP-133Z集合,1199474-10,Y8470696RA,2025-11-06,460.0,0,GC17,"{datetime.datetime(2025, 11, 16, 0, 0): 1080}",20
GC01,VCB-NPB2B,DCP-133Z集合,1199474-20,Y8470695RA,2025-11-06,1080.0,0,GC17,"{datetime.datetime(2025, 11, 16, 0, 0): 1080}",20
GC01,VCB-NPB2B,DCP-133Z集合,1200023-10,Y8470695RA,2025-12-18,1080.0,0,GC17,"{datetime.datetime(2025, 11, 16, 0, 0): 7200}",20
GC01,VCB-NPB2B,DCP-133Z集合,1200023-20,Y8470695RA,2025-12-18,7200.0,0,GC17,"{datetime.datetime(2025, 11, 16, 0, 0): 7200}",20
GC01,FVA-M2ST,DCP-133Z集合,1199234-10,Y8470695RA,2025-10-28,,0,GC12,"{datetime.datetime(2025, 11, 17, 0, 0): 330}",2
GC01,FVA-M2ST,PB集合,1199234-20,Y8469645R,2025-10-28,330.0,0,GC12,"{datetime.datetime(2025, 11, 17, 0, 0): 330}",2
GC01,AAE005155-CCA,ﾑｾﾝｶｷｯﾄ集合,1199735-10,Y8470348R,2025-11-12,,0,GT30,"{datetime.datetime(2025, 11, 19, 0, 0): 780}",6
GC01,AAE005155-CCA,MAIN集合,1199736-10,Y8470839R,2025-11-12,780.0,0,GT30,"{datetime.datetime(2025, 11, 19, 0, 0): 780}",6
GC01,AAE005155-CDA,MAIN集合,1199737-10,Y8470839R,2025-11-12,780.0,0,GT30,"{datetime.datetime(2025, 11, 19, 0, 0): 210}",6
GC01,AAE005155-CDA,MAIN集合,1199738-10,Y8470840R,2025-11-12,210.0,0,GT30,"{datetime.datetime(2025, 11, 19, 0, 0): 210}",6
GC01,AAE005155-CAA,MAIN集合,1199739-10,Y8470840R,2025-11-12,210.0,0,GT30,"{datetime.datetime(2025, 11, 19, 0, 0): 5040}",6
GC01,AAE005155-CBA,MAIN集合,1199740-10,Y8470837R,2025-11-13,5040.0,0,GT30,"{datetime.datetime(2025, 11, 20, 0, 0): 540}",6
GC01,AAE005155-CCA,MAIN集合,1199741-10,Y8470838R,2025-11-13,540.0,0,GT30,"{datetime.datetime(2025, 11, 20, 0, 0): 990}",6
GC01,AAE005155-CCA,MAIN集合,1199900-10,Y8470839R,2025-11-19,990.0,0,GT30,"{datetime.datetime(2025, 11, 19, 0, 0): 990}",6
GC01,AAE005155-CCA,MAIN集合,1199901-10,Y8470839R,2025-11-19,990.0,0,GT30,"{datetime.datetime(2025, 11, 19, 0, 0): 990}",6
GC01,AAE005155-CAA,MAIN集合,1199902-10,Y8470839R,2025-11-18,990.0,0,GT30,"{datetime.datetime(2025, 11, 20, 0, 0): 5580}",6
GC02,HCE-V04-PMCKD.REV2,MAIN集合,1199981-20,Y8470819R,2025-12-02,1002.0,0,GT07,"{datetime.datetime(2025, 12, 3, 0, 0): 282, datetime.datetime(2025, 12, 4, 0, 0): 720}",6
GC02,VCB-H71,CCD,1198841-10,Y8468729RA,2025-10-24,150.0,0,GT15,"{datetime.datetime(2025, 11, 18, 0, 0): 150}",10
GC02,VCB-H71,CCD,1198841-20,Y8468729RA,2025-10-24,150.0,0,GT15,"{datetime.datetime(2025, 11, 18, 0, 0): 150}",10
GC02,VCB-H71,CCD,1199003-10,Y8468729RA,2025-10-24,50.0,0,GT15,"{datetime.datetime(2025, 11, 18, 0, 0): 50}",10
GC02,VCB-H71,CCD,1199003-20,Y8468729RA,2025-10-24,50.0,0,GT15,"{datetime.datetime(2025, 11, 18, 0, 0): 50}",10
GC02,VCB-H71,CCD,-10,Y8468729RA,2026-06-19,350.0,0,GT15,"{datetime.datetime(2025, 11, 18, 0, 0): 350}",10
GC02,VCB-H71,CCD,-20,Y8468729RA,2026-06-19,350.0,0,GT15,"{datetime.datetime(2025, 11, 18, 0, 0): 350}",10
GC02,VCB-N505I(SYX),PS,1197230-10,Y8469081RB,2025-07-04,,0,GT15,"{datetime.datetime(2025, 11, 20, 0, 0): 40}",20
GC02,VCB-N505I(SYX),AVP,1197230-20,Y8469323R,2025-07-04,40.0,0,GT15,"{datetime.datetime(2025, 11, 20, 0, 0): 40}",20
GC02,VCB-N505I(SYX),AVP,1197231-10,Y8469323R,2025-07-04,40.0,0,GT15,"{datetime.datetime(2025, 11, 20, 0, 0): 20}",20
GC02,VCB-N505I(SYX),AVP,1197231-20,Y8469323R,2025-07-04,20.0,0,GT15,"{datetime.datetime(2025, 11, 20, 0, 0): 20}",20
GC02,VCB-N505I(SYX),AVP,1197232-10,Y8469323R,2025-07-04,20.0,0,GT15,"{datetime.datetime(2025, 11, 20, 0, 0): 20}",20
GC02,VCB-N505I(SYX),PS,1197232-20,Y8469325R,2025-07-04,20.0,0,GT15,"{datetime.datetime(2025, 11, 20, 0, 0): 20}",20
GC02,VCB-N505I(SYX),PS,1197130-10,Y8469325R,2025-07-04,20.0,0,GT15,"{datetime.datetime(2025, 11, 20, 0, 0): 160}",20
GC02,VCB-N505I(SYX),AVP,1197130-20,Y8469323R,2025-07-04,160.0,0,GT15,"{datetime.datetime(2025, 11, 20, 0, 0): 160}",20
GC02,VCB-N508B,AVP,1197131-10,Y8469323R,2025-07-04,160.0,0,GT15,"{datetime.datetime(2025, 11, 20, 0, 0): 160}",20
GC02,VCB-N508B,PS,1197131-20,Y8469341R,2025-07-04,160.0,0,GT15,"{datetime.datetime(2025, 11, 20, 0, 0): 160}",20
GC02,HCE-V04-PMCKD.REV2,VPR2S,1199981-10,Y8469132R,2025-12-02,,0,GT07,"{datetime.datetime(2025, 11, 18, 0, 0): 1002}",6
GC03,CN-SNDFJ0CJ,771ANAVI,1199693-20,Y8470813R,2025-11-12,500.0,0,GC03,"{datetime.datetime(2025, 11, 14, 0, 0): 500}",1
GC03,AAE005155-CAA,MAIN集合,1199739-10,Y8470837R,2025-11-12,5040.0,0,GT30,"{datetime.datetime(2025, 11, 14, 0, 0): 2040}",6
GC03,AAE005155-CBA,MAIN集合,1199740-10,Y8470838R,2025-11-14,540.0,0,GT30,"{datetime.datetime(2025, 11, 17, 0, 0): 540}",6
GC03,AAE005155-CCA,MAIN集合,1199741-10,Y8470839R,2025-11-14,990.0,0,GT30,"{datetime.datetime(2025, 11, 17, 0, 0): 990}",6
GC03,AAE005155-CCA,MAIN集合,1199900-10,Y8470839R,2025-11-14,990.0,0,GT30,"{datetime.datetime(2025, 11, 17, 0, 0): 990}",6
GC03,CN-SNDFJ0CJ,771ANAVI,1199791-20,Y8470813R,2025-11-14,460.0,0,GC03,"{datetime.datetime(2025, 11, 17, 0, 0): 380, datetime.datetime(2025, 11, 18, 0, 0): 80}",1
GC03,CN-SNDFJ0CJ,771ANAVI,1199792-20,Y8470813R,2025-11-14,430.0,0,GC03,"{datetime.datetime(2025, 11, 18, 0, 0): 430}",1
GC03,CN-SNDFJ0CJ,771ANAVI,1199793-20,Y8470813R,2025-11-14,400.0,0,GC03,"{datetime.datetime(2025, 11, 18, 0, 0): 65, datetime.datetime(2025, 11, 19, 0, 0): 335}",1
GC03,AAE005155-CCA,MAIN集合,1199901-10,Y8470839R,2025-11-19,990.0,0,GT30,"{datetime.datetime(2025, 11, 19, 0, 0): 990}",6
GC03,AAE005155-CAA,MAIN集合,1199902-10,Y8470837R,2025-11-20,5580.0,0,GT30,"{datetime.datetime(2025, 11, 19, 0, 0): 2430, datetime.datetime(2025, 11, 20, 0, 0): 3150}",6
GC03,CN-SNDFJ0CJ,771ANAVI,1199794-20,Y8470813R,2025-11-19,400.0,0,GC03,"{datetime.datetime(2025, 11, 20, 0, 0): 360, datetime.datetime(2025, 11, 21, 0, 0): 40}",1
GC03,CN-SNDFJ0CJ,771ANAVI,1199971-20,Y8470813R,2025-11-20,400.0,0,GC03,"{datetime.datetime(2025, 11, 21, 0, 0): 400}",1
GC03,CN-SNDFJ0CJ,771ANAVI,1199972-20,Y8470813R,2025-11-20,400.0,0,GC03,"{datetime.datetime(2025, 11, 21, 0, 0): 135, datetime.datetime(2025, 11, 25, 0, 0): 265}",1
GC03,AAE005155-CCA,MAIN集合,1200071-10,Y8470839R,2025-11-25,990.0,0,GT30,"{datetime.datetime(2025, 11, 25, 0, 0): 990}",6
GC03,AAE005155-CCA,MAIN集合,1200072-10,Y8470839R,2025-11-25,240.0,0,GT30,"{datetime.datetime(2025, 11, 25, 0, 0): 240}",6
GC03,AAE005155-CCA,MAIN集合,1200073-10,Y8470839R,2025-11-25,990.0,0,GT30,"{datetime.datetime(2025, 11, 25, 0, 0): 990}",6
GC03,AAE005155-CAA,MAIN集合,1200075-10,Y8470837R,2025-11-25,5580.0,0,GT30,"{datetime.datetime(2025, 11, 25, 0, 0): 1590, datetime.datetime(2025, 11, 26, 0, 0): 3990}",6
GC03,CN-SNDFJ0CJ,771ANAVI,1199973-20,Y8470813R,2025-11-20,400.0,0,GC03,"{datetime.datetime(2025, 11, 26, 0, 0): 190, datetime.datetime(2025, 11, 27, 0, 0): 210}",1
GC03,CN-SNDFJ0CJ,771ANAVI,1199974-20,Y8470813R,2025-11-26,400.0,0,GC03,"{datetime.datetime(2025, 11, 27, 0, 0): 400}",1
GC03,CN-SNDFJ0CJ,771ANAVI,1199975-20,Y8470813R,2025-11-26,400.0,0,GC03,"{datetime.datetime(2025, 11, 28, 0, 0): 400}",1
GC03,NS-2250-16,NM,1199764-10,Y8469832R,2025-12-04,50.0,0,GC16,"{datetime.datetime(2025, 12, 4, 0, 0): 50}",1
GC03,NS-2250-16,NM,1199764-20,Y8469832R,2025-12-04,50.0,0,GC16,"{datetime.datetime(2025, 12, 4, 0, 0): 50}",1
GC03,AAE005155-CAA,MAIN集合,1200060-10,Y8470837R,2025-11-20,12.0,0,GT30,"{datetime.datetime(2025, 11, 22, 0, 0): 12}",6
GC03,AAE005155-CAA,MAIN集合,1200061-20,Y8470837R,2025-11-20,12.0,0,GT30,"{datetime.datetime(2025, 11, 22, 0, 0): 12}",6
GC04,CN-SNDFJ0CJ,772ALCD,1199698-20,Y8470815R,2025-11-12,500.0,0,GC03,"{datetime.datetime(2025, 11, 14, 0, 0): 500}",1
GC04,CN-SNDFJ0CJ,772ALCD,1199795-10,Y8470815R,2025-11-14,460.0,0,GC03,"{datetime.datetime(2025, 11, 14, 0, 0): 45}",1
GC04,CN-SNDFJ0CJ,772ALCD,1199795-20,Y8470815R,2025-11-14,460.0,0,GC03,"{datetime.datetime(2025, 11, 14, 0, 0): 75, datetime.datetime(2025, 11, 17, 0, 0): 385}",1
GC04,CN-SNDFJ0CJ,772ALCD,1199796-10,Y8470815R,2025-11-14,430.0,0,GC03,"{datetime.datetime(2025, 11, 17, 0, 0): 430}",1
GC04,CN-SNDFJ0CJ,772ALCD,1199797-10,Y8470815R,2025-11-14,400.0,0,GC03,"{datetime.datetime(2025, 11, 17, 0, 0): 205, datetime.datetime(2025, 11, 18, 0, 0): 195}",1
GC04,CN-SNDFJ0CJ,772ALCD,1199796-20,Y8470815R,2025-11-14,430.0,0,GC03,"{datetime.datetime(2025, 11, 18, 0, 0): 430}",1
GC04,CN-SNDFJ0CJ,772ALCD,1199797-20,Y8470815R,2025-11-14,400.0,0,GC03,"{datetime.datetime(2025, 11, 18, 0, 0): 400}",1
GC04,CN-SNDFJ0CJ,772ALCD,1199798-10,Y8470815R,2025-11-19,400.0,0,GC03,"{datetime.datetime(2025, 11, 19, 0, 0): 400}",1
GC04,CN-SNDFJ0CJ,772ALCD,1199798-20,Y8470815R,2025-11-19,400.0,0,GC03,"{datetime.datetime(2025, 11, 19, 0, 0): 110, datetime.datetime(2025, 11, 20, 0, 0): 290}",1
GC04,APRESIA3424GT-POE-K-DC110V,MAIN,1198543-10,Y8469171M,2025-11-20,4.0,0,GC01,"{datetime.datetime(2025, 11, 20, 0, 0): 4}",1
GC04,APRESIA3424GT-POE-K-DC110V,MAIN,1198557-10,Y8469171M,2025-11-20,24.0,0,GC01,"{datetime.datetime(2025, 11, 20, 0, 0): 24}",1
GC04,APRESIA3424GT-POE-K-DC24V,MAIN,1198550-10,Y8469165M,2025-11-20,6.0,0,GC01,"{datetime.datetime(2025, 11, 20, 0, 0): 6}",1
GC04,APRESIA3424GT-POE-K-DC110V,MAIN,1198543-20,Y8469171M,2025-11-20,4.0,0,GC01,"{datetime.datetime(2025, 11, 20, 0, 0): 4}",1
GC04,APRESIA3424GT-POE-K-DC110V,MAIN,1198557-20,Y8469171M,2025-11-20,24.0,0,GC01,"{datetime.datetime(2025, 11, 20, 0, 0): 24}",1
GC04,APRESIA3424GT-POE-K-DC24V,MAIN,1198550-20,Y8469165M,2025-11-20,6.0,0,GC01,"{datetime.datetime(2025, 11, 20, 0, 0): 6}",1
GC04,APRESIA3424GT-POE-K-DC110V,DC,1198545-10,Y8469173R,2025-11-20,4.0,0,GC01,"{datetime.datetime(2025, 11, 20, 0, 0): 4}",1
GC04,APRESIA3424GT-POE-K-DC110V,DC,1198559-10,Y8469173R,2025-11-20,24.0,0,GC01,"{datetime.datetime(2025, 11, 20, 0, 0): 24}",1
GC04,APRESIA3424GT-POE-K-DC24V,DC集合,1198552-10,Y8469167R,2025-11-20,6.0,0,GC01,"{datetime.datetime(2025, 11, 20, 0, 0): 6}",4
GC04,CN-SNDFJ0CJ,772ALCD,1199976-10,Y8470815R,2025-11-20,400.0,0,GC03,"{datetime.datetime(2025, 11, 20, 0, 0): 350, datetime.datetime(2025, 11, 21, 0, 0): 50}",1
GC04,CN-SNDFJ0CJ,772ALCD,1199976-20,Y8470815R,2025-11-20,400.0,0,GC03,"{datetime.datetime(2025, 11, 21, 0, 0): 400}",1
GC04,CN-SNDFJ0CJ,772ALCD,1199977-10,Y8470815R,2025-11-20,400.0,0,GC03,"{datetime.datetime(2025, 11, 21, 0, 0): 400}",1
GC04,CN-SNDFJ0CJ,772ALCD,1199978-10,Y8470815R,2025-11-20,400.0,0,GC03,"{datetime.datetime(2025, 11, 21, 0, 0): 170, datetime.datetime(2025, 11, 25, 0, 0): 230}",1
GC04,CN-SNDFJ0CJ,772ALCD,1199977-20,Y8470815R,2025-11-20,400.0,0,GC03,"{datetime.datetime(2025, 11, 25, 0, 0): 400}",1
GC04,CN-SNDFJ0CJ,772ALCD,1199978-20,Y8470815R,2025-11-20,400.0,0,GC03,"{datetime.datetime(2025, 11, 25, 0, 0): 400}",1
GC04,CN-SNDFJ0CJ,772ALCD,1199979-10,Y8470815R,2025-11-26,400.0,0,GC03,"{datetime.datetime(2025, 11, 26, 0, 0): 400}",1
GC04,CN-SNDFJ0CJ,772ALCD,1199979-20,Y8470815R,2025-11-26,400.0,0,GC03,"{datetime.datetime(2025, 11, 26, 0, 0): 110, datetime.datetime(2025, 11, 27, 0, 0): 290}",1
GC04,NS-2236,MAIN,1199662-10,Y8469581R,2025-11-27,50.0,0,GC16,"{datetime.datetime(2025, 11, 27, 0, 0): 50}",1
GC04,NS-2236,MAIN,1199662-20,Y8469581R,2025-11-27,50.0,0,GC16,"{datetime.datetime(2025, 11, 27, 0, 0): 50}",1
GC04,APRESIA3424GT-POE-K,MAIN,1198564-10,Y8469147M,2025-11-28,30.0,0,GC01,"{datetime.datetime(2025, 11, 27, 0, 0): 30}",1
GC04,APRESIA3424GT-POE-K,MAIN,1198564-20,Y8469147M,2025-11-28,30.0,0,GC01,"{datetime.datetime(2025, 11, 27, 0, 0): 30}",1
GC04,CN-SNDFJ0CJ,772ALCD,1199980-10,Y8470815R,2025-11-26,400.0,0,GC03,"{datetime.datetime(2025, 11, 27, 0, 0): 240, datetime.datetime(2025, 11, 28, 0, 0): 160}",1
GC04,CN-SNDFJ0CJ,772ALCD,1199980-20,Y8470815R,2025-11-26,400.0,0,GC03,"{datetime.datetime(2025, 11, 28, 0, 0): 400}",1
GC04,X2L-G2001,MAIN集合,1198259-10,Y8468910M,2025-12-02,9.0,0,GC01,"{datetime.datetime(2025, 12, 2, 0, 0): 9}",3
GC04,X2L-G2001,MAIN集合,1198259-20,Y8468910M,2025-12-02,9.0,0,GC01,"{datetime.datetime(2025, 12, 2, 0, 0): 9}",3
GC04,APRESIA3424GT-POE-K-DC110V,MAIN,1198569-10,Y8469171M,2025-12-03,36.0,0,GC01,"{datetime.datetime(2025, 12, 3, 0, 0): 36}",1
GC04,APRESIA3424GT-POE-K-DC110V,MAIN,1198569-20,Y8469171M,2025-12-03,36.0,0,GC01,"{datetime.datetime(2025, 12, 3, 0, 0): 36}",1
GC04,APRESIA3424GT-POE-K-DC110V,DC,1198571-10,Y8469173R,2025-12-03,36.0,0,GC01,"{datetime.datetime(2025, 12, 3, 0, 0): 36}",1
GC04,BMS-BOX GEN3.0,HV-MODULE集合,1199931-10,Y8470783R,2025-12-03,320.0,0,GT06,"{datetime.datetime(2025, 12, 3, 0, 0): 320}",1
GC04,BMS-BOX GEN3.0,BMS,1199930-10,Y8470781R,2025-12-03,320.0,0,GT06,"{datetime.datetime(2025, 12, 3, 0, 0): 320}",1
GC04,BMS-BOX GEN3.0,BMS,1199930-20,Y8470781R,2025-12-03,320.0,0,GT06,"{datetime.datetime(2025, 12, 3, 0, 0): 320}",1
GC04,NS-2250-48D,DDC集合,1199766-10,Y8469749R,2025-12-04,50.0,0,GC16,"{datetime.datetime(2025, 12, 4, 0, 0): 50}",3
GC04,NS-2250-48D,DDC集合,1199766-20,Y8469749R,2025-12-04,50.0,0,GC16,"{datetime.datetime(2025, 12, 4, 0, 0): 50}",3
GC04,CN-SNDFJ0CJ,772ALCD,1199281-10,Y8470815R,2025-11-07,400.0,0,GC03,"{datetime.datetime(2025, 11, 17, 0, 0): 2}",1
GC04,CN-SNDFJ0CJ,772ALCD,1199281-20,Y8470815R,2025-11-07,2.0,0,GC03,"{datetime.datetime(2025, 11, 17, 0, 0): 2}",1
GC04,CN-SNDFJ0CJ,772ALCD,1199914-10,Y8470815R,2025-12-17,2.0,0,GC03,"{datetime.datetime(2025, 11, 17, 0, 0): 5}",1
GC04,CN-SNDFJ0CJ,772ALCD,1199914-20,Y8470815R,2025-12-17,5.0,0,GC03,"{datetime.datetime(2025, 11, 17, 0, 0): 5}",1
GC04,BMS-BOX GEN3.0,772ALCD,1199379-10,Y8470815R,2025-11-04,5.0,0,GT06,"{datetime.datetime(2025, 11, 26, 0, 0): 10}",1
GC04,BMS-BOX GEN3.0,HV-MODULE集合,1199378-10,Y8470783R,2025-11-04,10.0,0,GT06,"{datetime.datetime(2025, 11, 26, 0, 0): 10}",1
GC04,BMS-BOX GEN3.0,BMS,1199378-20,Y8470781R,2025-11-04,10.0,0,GT06,"{datetime.datetime(2025, 11, 26, 0, 0): 10}",1
GC04,BMS-BOX GEN3.0,BMS,1199384-10,Y8470781R,2025-11-04,10.0,0,GT06,"{datetime.datetime(2025, 11, 26, 0, 0): 246}",1
GC04,BMS-BOX GEN3.0,HV-MODULE集合,1199383-10,Y8470783R,2025-11-04,246.0,0,GT06,"{datetime.datetime(2025, 11, 26, 0, 0): 246}",1
GC04,BMS-BOX GEN3.0,BMS,1199383-20,Y8470781R,2025-11-04,246.0,0,GT06,"{datetime.datetime(2025, 11, 26, 0, 0): 246}",1
GC04,BMS-BOX GEN3.0,BMS,1199933-10,Y8470781R,2026-01-07,320.0,0,GT06,"{datetime.datetime(2025, 11, 18, 0, 0): 256}",1
GC04,BMS-BOX GEN3.0,HV-MODULE集合,1199932-10,Y8470783R,2026-01-07,256.0,0,GT06,"{datetime.datetime(2025, 11, 18, 0, 0): 256}",1
GC04,BMS-BOX GEN3.0,BMS,1199932-20,Y8470781R,2026-01-07,256.0,0,GT06,"{datetime.datetime(2025, 11, 18, 0, 0): 256}",1
GC04,BMSBOX-ﾁｭｳｹｲﾕﾆｯﾄ TB 2,BMS,1184135-10,Y8470781R,2024-03-04,256.0,0,GT06,"{datetime.datetime(2025, 11, 18, 0, 0): 164}",1
GC04,BMSBOX-ﾁｭｳｹｲﾕﾆｯﾄ TB 2,HV-MODULE集合,1184136-10,Y8470715R,2024-03-04,164.0,0,GT06,"{datetime.datetime(2025, 11, 18, 0, 0): 164}",1
GC04,BMSBOX-ﾁｭｳｹｲﾕﾆｯﾄ TB 2,BMS,1184136-20,Y8470713R,2024-03-04,164.0,0,GT06,"{datetime.datetime(2025, 11, 18, 0, 0): 164}",1
GC04,NS-2236,BMS,1199035-10,Y8470713R,2025-11-05,164.0,0,GC16,"{datetime.datetime(2025, 11, 17, 0, 0): 50}",1
GC04,NS-2236,MAIN,1199035-20,Y8469581R,2025-11-05,50.0,0,GC16,"{datetime.datetime(2025, 11, 17, 0, 0): 50}",1
GC04,NS-2236,MAIN,1199890-10,Y8469581R,2025-12-15,50.0,0,GC16,"{datetime.datetime(2025, 11, 17, 0, 0): 100}",1
GC04,NS-2236,MAIN,1199890-20,Y8469581R,2025-12-15,100.0,0,GC16,"{datetime.datetime(2025, 11, 17, 0, 0): 100}",1
GC04,NS-2236,MAIN,-10,Y8469581R,2026-01-07,100.0,0,GC16,"{datetime.datetime(2025, 11, 17, 0, 0): 100}",1
GC04,NS-2236,MAIN,-20,Y8469581R,2026-01-07,100.0,0,GC16,"{datetime.datetime(2025, 11, 17, 0, 0): 100}",1
GC04,APRESIA12000-48GX-PSR REV.B,MAIN,1192501-10,Y8469443M,2025-02-04,20.0,0,GC01,"{datetime.datetime(2025, 11, 20, 0, 0): 16}",1
GC04,APRESIA12000-48GX-PSR REV.B,MAIN集合,1192501-20,Y8470698M,2025-02-04,16.0,0,GC01,"{datetime.datetime(2025, 11, 20, 0, 0): 16}",1
GC04,APRESIA12100-48GX-PSR,MAIN集合,1194939-10,Y8470528M,2025-05-13,50.0,0,GT10,"{datetime.datetime(2025, 11, 18, 0, 0): 75}",1
GC04,APRESIA12100-48GX-PSR,MAIN集合,1194939-20,Y8470528M,2025-05-13,75.0,0,GT10,"{datetime.datetime(2025, 11, 18, 0, 0): 75}",1
GC04,APRESIA12100-48X-PSR REV.B,MAIN集合,1191041-10,Y8470530M,2024-11-15,160.0,0,GT10,"{datetime.datetime(2025, 11, 18, 0, 0): 1}",1
GC04,APRESIA12100-48X-PSR REV.B,MAIN集合,1191041-20,Y8470690M,2024-11-15,1.0,0,GT10,"{datetime.datetime(2025, 11, 18, 0, 0): 1}",1
GC04,APRESIA13200-48X-PSR3,MAIN集合,1198243-10,Y8470690M,2025-10-02,1.0,0,GC01,"{datetime.datetime(2025, 11, 18, 0, 0): 52}",1
GC04,APRESIA13200-48X-PSR3,MAIN集合,1198243-20,Y8470686M,2025-10-02,52.0,0,GC01,"{datetime.datetime(2025, 11, 18, 0, 0): 52}",1
GC04,APRESIA13200-52GT REV.B,MAIN集合,1191510-10,Y8470686M,2024-12-03,52.0,0,GC01,"{datetime.datetime(2025, 11, 18, 0, 0): 1}",1
GC04,APRESIA13200-52GT REV.B,MAIN,1191510-20,Y8469454M,2024-12-03,1.0,0,GC01,"{datetime.datetime(2025, 11, 18, 0, 0): 1}",1
GC04,APRESIA13200-52GT-PSR2,MAIN,1183696-10,Y8469454M,2024-08-09,1.0,0,GC01,"{datetime.datetime(2025, 11, 18, 0, 0): 100}",1
GC04,APRESIA13200-52GT-PSR2,MAIN集合,1183696-20,Y8470526M,2024-08-09,100.0,0,GC01,"{datetime.datetime(2025, 11, 18, 0, 0): 100}",1
GC04,APRESIA3424GT-SS2,MAIN集合,1187120-10,Y8470526M,2024-08-20,100.0,0,GC01,"{datetime.datetime(2025, 11, 18, 0, 0): 9}",1
GC04,APRESIA3424GT-SS2,MAIN集合,1187120-20,Y8470517M,2024-08-20,9.0,0,GC01,"{datetime.datetime(2025, 11, 18, 0, 0): 9}",1
GC04,GMC-2001,DC,1197025-10,Y8469170R,2025-09-04,15.0,0,GC01,"{datetime.datetime(2025, 11, 18, 0, 0): 69}",3
GC04,GMC-2001,MAIN集合,1197025-20,Y8468908M,2025-09-04,69.0,0,GC01,"{datetime.datetime(2025, 11, 18, 0, 0): 69}",3
GC04,GMC-2001,MAIN集合,1198250-10,Y8468908M,2025-10-15,69.0,0,GC01,"{datetime.datetime(2025, 11, 18, 0, 0): 48}",3
GC04,GMC-2001,MAIN集合,1198250-20,Y8468908M,2025-10-15,48.0,0,GC01,"{datetime.datetime(2025, 11, 18, 0, 0): 48}",3
